batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-04-24 09:15:00,12,57.35,27.11,26.29,625.09,18111.43,795.48,0.38,0.38,7.22,Leaf Development,
Batch_001,2025-04-24 09:20:00,12,61.36,30.47,25.97,634.6,15770.54,705.89,0.81,0.41,5.64,Leaf Development,
Batch_001,2025-04-24 09:25:00,12,60.97,30.93,25.5,641.24,22083.54,588.08,0.34,0.35,5.98,Leaf Development,
Batch_001,2025-04-24 09:30:00,12,60.58,28.71,24.54,647.37,20362.72,541.67,0.52,0.74,7.23,Leaf Development,
Batch_001,2025-04-24 09:35:00,12,58.99,30.19,27.05,617.12,20789.95,591.08,0.06,0.63,7.08,Leaf Development,
Batch_001,2025-04-24 09:40:00,12,57.86,26.83,25.83,634.4,23075.83,511.19,0.46,0.2,7.35,Leaf Development,
Batch_001,2025-04-24 09:45:00,12,60.18,28.31,26.53,622.08,20012.8,672.35,0.57,0.33,5.59,Leaf Development,
Batch_001,2025-04-24 09:50:00,12,58.89,30.74,26.5,620.04,22274.33,712.14,0.28,0.46,7.34,Leaf Development,
Batch_001,2025-04-24 09:55:00,12,60.94,29.89,28.01,640.56,22135.24,686.18,0.66,0.32,5.97,Leaf Development,
Batch_001,2025-04-24 10:00:00,12,57.43,27.94,26.16,616.22,23719.12,673.77,0.43,0.83,5.7,Leaf Development,
Batch_001,2025-04-24 10:05:00,12,60.92,31.33,28.02,636.9,17212.19,748.89,0.31,0.7,6.87,Leaf Development,
Batch_001,2025-04-24 10:10:00,12,55.18,29.45,25.48,640.4,16148.67,678.91,0.12,0.44,7.06,Leaf Development,
Batch_001,2025-04-24 10:15:00,12,62.46,28.77,27.36,625.22,16128.61,746.93,0.51,0.31,5.89,Leaf Development,
Batch_001,2025-04-24 10:20:00,12,61.49,27.04,26.49,626.04,16138.47,555.5,0.21,0.61,6.57,Leaf Development,
Batch_001,2025-04-24 10:25:00,12,60.4,26.88,25.31,629.12,23764.6,542.08,0.62,0.22,6.02,Leaf Development,
Batch_001,2025-04-24 10:30:00,12,56.68,31.6,24.6,627.02,19558.73,473.48,0.74,0.1,7.34,Leaf Development,
Batch_001,2025-04-24 10:35:00,12,61.44,26.42,28.18,624.87,18382.15,741.12,0.58,0.14,5.61,Leaf Development,
Batch_001,2025-04-24 10:40:00,12,60.71,28.75,25.27,628.73,23205.95,682.05,0.84,0.59,6.34,Leaf Development,
Batch_001,2025-04-24 10:45:00,12,59.11,29.55,27.06,632.08,17361.94,513.83,0.7,0.81,6.68,Leaf Development,
Batch_001,2025-04-24 10:50:00,12,57.38,31.67,25.04,620.78,17686.09,729.62,0.71,0.69,6.82,Leaf Development,
Batch_001,2025-04-24 10:55:00,12,61.79,28.92,25.68,623.82,18905.91,766.47,0.21,0.25,6.94,Leaf Development,
Batch_001,2025-04-24 11:00:00,12,59.84,27.43,28.55,625.8,17695.99,717.96,0.3,0.12,5.88,Leaf Development,
Batch_001,2025-04-24 11:05:00,12,63.14,31.29,27.75,629.74,19111.79,499.12,0.48,0.17,7.34,Leaf Development,
Batch_001,2025-04-24 11:10:00,12,57.5,28.86,24.62,628.75,16445.42,656.48,0.61,0.79,6.64,Leaf Development,
Batch_001,2025-04-24 11:15:00,12,60.58,29.68,24.92,611.01,18979.63,556.87,0.84,0.84,6.89,Leaf Development,
Batch_001,2025-04-24 11:20:00,12,61.92,27.73,26.27,618.61,20847.42,775.74,0.47,0.46,6.11,Leaf Development,
Batch_001,2025-04-24 11:25:00,12,60.72,29.88,26.41,634.15,19011.01,618.62,0.45,0.67,6.16,Leaf Development,
Batch_001,2025-04-24 11:30:00,12,58.14,30.44,25.82,629.0,19847.55,478.0,0.76,0.33,6.46,Leaf Development,
Batch_001,2025-04-24 11:35:00,12,58.53,27.54,27.05,640.6,18433.21,678.19,0.22,0.48,7.16,Leaf Development,
Batch_001,2025-04-24 11:40:00,12,58.76,25.37,23.67,629.25,18778.8,524.74,0.25,0.52,7.42,Leaf Development,
Batch_001,2025-04-24 11:45:00,12,57.45,28.73,25.87,629.65,17076.02,670.57,0.83,0.16,5.96,Leaf Development,
Batch_001,2025-04-24 11:50:00,12,61.47,27.5,28.26,622.7,15934.7,550.49,0.5,0.28,6.13,Leaf Development,
Batch_001,2025-04-24 11:55:00,12,58.07,30.47,25.49,634.52,16981.39,707.01,0.27,0.84,6.52,Leaf Development,
Batch_001,2025-04-24 12:00:00,12,46.41,37.81,32.08,632.22,12722.63,447.92,0.66,0.42,7.11,Leaf Development,
Batch_001,2025-04-24 12:05:00,12,50.39,35.37,34.07,624.07,10742.97,498.63,0.66,0.5,6.49,Leaf Development,
Batch_001,2025-04-24 12:10:00,12,39.59,34.91,34.15,627.94,9659.02,436.59,0.5,0.74,5.57,Leaf Development,
Batch_001,2025-04-24 12:15:00,12,46.86,34.98,33.07,632.24,13035.0,462.66,0.75,0.53,6.07,Leaf Development,
Batch_001,2025-04-24 12:20:00,12,45.21,34.98,33.91,623.86,13317.07,301.22,0.58,0.34,6.14,Leaf Development,
Batch_001,2025-04-24 12:25:00,12,44.94,35.8,32.37,637.81,15385.72,406.21,0.69,0.23,6.99,Leaf Development,
Batch_001,2025-04-24 12:30:00,12,49.22,35.78,33.41,624.91,12640.65,474.54,0.25,0.87,6.46,Leaf Development,
Batch_001,2025-04-24 12:35:00,12,47.44,33.74,33.37,648.43,15092.5,456.49,0.69,0.2,7.28,Leaf Development,
Batch_001,2025-04-24 12:40:00,12,50.07,33.97,34.03,620.75,11613.53,387.68,0.87,0.85,6.11,Leaf Development,
Batch_001,2025-04-24 12:45:00,12,49.07,35.16,33.58,632.07,10961.89,408.78,0.88,0.3,7.06,Leaf Development,
Batch_001,2025-04-24 12:50:00,12,46.99,36.32,33.01,636.3,11711.55,283.32,0.54,0.28,6.33,Leaf Development,
Batch_001,2025-04-24 12:55:00,12,45.86,34.38,33.2,628.23,14825.35,295.45,0.31,0.35,5.61,Leaf Development,
Batch_001,2025-04-24 13:00:00,12,41.86,37.0,33.23,629.24,9349.31,170.69,0.65,0.19,7.1,Leaf Development,
Batch_001,2025-04-24 13:05:00,12,50.37,35.32,32.67,625.62,6988.45,164.24,0.13,0.29,7.27,Leaf Development,
Batch_001,2025-04-24 13:10:00,12,46.35,36.69,32.32,634.16,5844.25,221.45,0.69,0.4,6.88,Leaf Development,
Batch_001,2025-04-24 13:15:00,12,50.35,36.68,32.55,633.43,7675.42,325.63,0.77,0.32,6.77,Leaf Development,
Batch_001,2025-04-24 13:20:00,12,53.44,35.24,33.33,625.52,9606.17,263.82,0.75,0.66,6.59,Leaf Development,
Batch_001,2025-04-24 13:25:00,12,41.72,35.38,33.18,643.72,8808.0,169.6,0.5,0.23,7.02,Leaf Development,
Batch_001,2025-04-24 13:30:00,12,54.82,37.21,32.49,623.79,7766.93,365.26,0.12,0.19,5.88,Leaf Development,
Batch_001,2025-04-24 13:35:00,12,46.4,34.96,32.45,624.74,8343.31,344.61,0.75,0.64,6.71,Leaf Development,
Batch_001,2025-04-24 13:40:00,12,43.92,33.78,32.47,628.25,6942.65,276.49,0.49,0.1,7.19,Leaf Development,
Batch_001,2025-04-24 13:45:00,12,49.47,35.45,33.91,634.35,6435.75,389.77,0.25,0.52,7.37,Leaf Development,
Batch_001,2025-04-24 13:50:00,12,44.19,34.94,33.9,625.67,8082.36,240.97,0.77,0.24,5.87,Leaf Development,
Batch_001,2025-04-24 13:55:00,12,46.65,36.77,31.67,635.9,7744.39,254.96,0.56,0.17,6.34,Leaf Development,
Batch_001,2025-04-24 14:00:00,12,46.42,37.42,34.0,621.56,6450.48,286.59,0.72,0.25,6.69,Leaf Development,
Batch_001,2025-04-24 14:05:00,12,50.53,37.43,31.56,635.08,6073.88,343.12,0.65,0.13,5.91,Leaf Development,
Batch_001,2025-04-24 14:10:00,12,47.95,37.11,32.5,630.85,6306.09,282.64,0.36,0.59,6.2,Leaf Development,
Batch_001,2025-04-24 14:15:00,12,45.88,38.13,33.35,631.62,5973.54,326.21,0.2,0.13,7.02,Leaf Development,
Batch_001,2025-04-24 14:20:00,12,45.41,38.25,33.52,635.24,10176.85,361.77,0.35,0.19,6.03,Leaf Development,
Batch_001,2025-04-24 14:25:00,12,56.59,36.82,33.69,637.32,7482.43,212.79,0.52,0.74,6.98,Leaf Development,
Batch_001,2025-04-24 14:30:00,12,54.37,37.04,32.78,631.78,8097.55,254.73,0.18,0.5,5.97,Leaf Development,
Batch_001,2025-04-24 14:35:00,12,46.63,37.75,32.58,613.01,9786.51,257.82,0.33,0.41,6.0,Leaf Development,
Batch_001,2025-04-24 14:40:00,12,47.72,37.53,33.32,627.33,6293.48,216.36,0.11,0.5,7.39,Leaf Development,
Batch_001,2025-04-24 14:45:00,12,56.81,38.95,33.14,642.69,9303.84,239.32,0.24,0.56,6.64,Leaf Development,
Batch_001,2025-04-24 14:50:00,12,52.13,37.82,33.42,636.08,10538.41,374.57,0.38,0.29,6.95,Leaf Development,
Batch_001,2025-04-24 14:55:00,12,54.97,37.05,32.12,628.44,7546.96,262.63,0.87,0.35,5.99,Leaf Development,
Batch_001,2025-04-24 15:00:00,12,56.09,36.47,32.95,628.77,8315.12,349.07,0.17,0.26,6.71,Leaf Development,
Batch_001,2025-04-24 15:05:00,12,48.22,36.87,34.28,627.13,9636.0,266.96,0.17,0.46,6.74,Leaf Development,
Batch_001,2025-04-24 15:10:00,12,55.55,38.03,33.92,623.46,7389.25,329.54,0.57,0.84,6.1,Leaf Development,
Batch_001,2025-04-24 15:15:00,12,58.49,37.61,32.04,629.22,7538.29,329.92,0.67,0.6,5.38,Leaf Development,
Batch_001,2025-04-24 15:20:00,12,39.99,37.08,33.68,615.39,5703.45,234.11,0.73,0.22,5.55,Leaf Development,
Batch_001,2025-04-24 15:25:00,12,58.73,37.8,32.86,639.08,7830.82,202.62,0.13,0.73,7.34,Leaf Development,
Batch_001,2025-04-24 15:30:00,12,49.38,37.68,32.91,631.34,5268.27,319.59,0.21,0.15,5.96,Leaf Development,
Batch_001,2025-04-24 15:35:00,12,55.77,37.95,33.63,652.34,7482.84,384.5,0.65,0.56,5.95,Leaf Development,
Batch_001,2025-04-24 15:40:00,12,49.39,37.75,32.61,626.46,6566.54,305.41,0.43,0.4,6.38,Leaf Development,
Batch_001,2025-04-24 15:45:00,12,48.99,37.26,32.74,624.88,6870.37,399.77,0.75,0.28,7.15,Leaf Development,
Batch_001,2025-04-24 15:50:00,12,55.28,36.66,32.74,632.78,8580.15,185.0,0.18,0.79,6.72,Leaf Development,
Batch_001,2025-04-24 15:55:00,12,39.85,37.19,33.18,625.67,5628.99,282.73,0.28,0.32,6.3,Leaf Development,
Batch_001,2025-04-24 16:00:00,12,60.84,32.35,27.31,634.47,8386.25,261.92,0.8,0.8,7.16,Leaf Development,
Batch_001,2025-04-24 16:05:00,12,69.31,29.89,27.48,633.73,5851.09,292.89,0.64,0.31,6.93,Leaf Development,
Batch_001,2025-04-24 16:10:00,12,65.36,33.18,29.78,625.64,5949.48,333.85,0.73,0.59,5.96,Leaf Development,
Batch_001,2025-04-24 16:15:00,12,62.24,34.35,27.62,628.86,7146.8,278.01,0.17,0.7,6.48,Leaf Development,
Batch_001,2025-04-24 16:20:00,12,64.65,33.86,27.3,639.39,6793.4,349.58,0.78,0.93,7.15,Leaf Development,
Batch_001,2025-04-24 16:25:00,12,63.47,33.79,28.17,613.28,6964.69,339.35,0.5,0.53,6.35,Leaf Development,
Batch_001,2025-04-24 16:30:00,12,65.72,33.75,28.67,629.9,5789.4,261.43,0.26,0.32,5.4,Leaf Development,
Batch_001,2025-04-24 16:35:00,12,64.01,31.56,29.32,636.12,6902.03,261.71,0.57,0.53,7.55,Leaf Development,
Batch_001,2025-04-24 16:40:00,12,66.3,31.67,29.66,639.89,10445.27,374.06,0.53,0.75,5.56,Leaf Development,
Batch_001,2025-04-24 16:45:00,12,62.05,31.21,30.53,624.26,9077.59,270.42,0.43,0.45,7.2,Leaf Development,
Batch_001,2025-04-24 16:50:00,12,64.75,33.71,28.81,636.83,5316.14,249.09,0.67,0.62,6.75,Leaf Development,
Batch_001,2025-04-24 16:55:00,12,70.73,30.75,29.37,622.39,7371.67,153.94,0.76,0.32,7.23,Leaf Development,
Batch_001,2025-04-24 17:00:00,12,65.02,33.37,28.35,635.7,5358.07,280.64,0.7,0.47,6.73,Leaf Development,
Batch_001,2025-04-24 17:05:00,12,62.29,31.36,29.35,632.24,7880.01,351.45,0.62,0.28,6.45,Leaf Development,
Batch_001,2025-04-24 17:10:00,12,64.08,30.42,26.71,626.88,7667.02,281.75,0.52,0.42,5.79,Leaf Development,
Batch_001,2025-04-24 17:15:00,12,59.44,31.4,25.99,633.6,6840.53,288.0,0.88,0.8,7.53,Leaf Development,
Batch_001,2025-04-24 17:20:00,12,63.26,32.92,26.66,635.61,9901.24,225.9,0.37,0.75,6.47,Leaf Development,
Batch_001,2025-04-24 17:25:00,12,63.05,31.43,27.05,629.78,7368.86,405.09,0.33,0.71,6.13,Leaf Development,
Batch_001,2025-04-24 17:30:00,12,62.18,30.98,29.9,615.37,5326.49,118.25,0.36,0.44,6.29,Leaf Development,
Batch_001,2025-04-24 17:35:00,12,64.16,30.42,27.1,627.12,7818.29,169.53,0.55,0.66,5.78,Leaf Development,
Batch_001,2025-04-24 17:40:00,12,68.07,30.98,26.39,628.23,5776.9,195.65,0.73,0.31,6.71,Leaf Development,
Batch_001,2025-04-24 17:45:00,12,60.83,33.05,28.97,633.3,5853.96,267.9,0.33,0.75,6.54,Leaf Development,
Batch_001,2025-04-24 17:50:00,12,63.52,32.46,28.44,633.38,5557.7,324.13,0.36,0.79,6.03,Leaf Development,
Batch_001,2025-04-24 17:55:00,12,58.36,32.04,26.28,639.63,8936.55,284.01,0.12,0.34,6.4,Leaf Development,
Batch_001,2025-04-24 18:00:00,12,66.49,29.2,27.05,630.28,480.91,117.85,0.42,0.68,6.11,Leaf Development,
Batch_001,2025-04-24 18:05:00,12,64.39,26.03,29.57,631.39,873.08,144.97,0.85,0.65,6.74,Leaf Development,
Batch_001,2025-04-24 18:10:00,12,62.82,24.88,28.78,640.28,558.68,213.52,0.56,0.2,7.22,Leaf Development,
Batch_001,2025-04-24 18:15:00,12,59.08,28.58,29.19,631.84,381.83,254.89,0.21,0.57,7.15,Leaf Development,
Batch_001,2025-04-24 18:20:00,12,63.54,26.28,27.59,618.31,624.78,160.32,0.82,0.3,6.53,Leaf Development,
Batch_001,2025-04-24 18:25:00,12,65.72,24.89,29.95,635.55,683.16,164.67,0.18,0.55,6.15,Leaf Development,
Batch_001,2025-04-24 18:30:00,12,71.25,27.43,29.01,636.84,319.43,109.92,0.4,0.47,7.2,Leaf Development,
Batch_001,2025-04-24 18:35:00,12,64.97,24.84,29.8,634.68,478.76,181.91,0.27,0.36,6.76,Leaf Development,
Batch_001,2025-04-24 18:40:00,12,59.56,25.28,29.73,637.07,431.61,104.0,0.87,0.06,6.54,Leaf Development,
Batch_001,2025-04-24 18:45:00,12,70.26,27.5,29.06,632.68,506.0,102.79,0.47,0.51,6.89,Leaf Development,
Batch_001,2025-04-24 18:50:00,12,60.95,26.52,29.47,625.24,613.49,159.34,0.64,0.85,6.66,Leaf Development,
Batch_001,2025-04-24 18:55:00,12,66.08,29.74,27.46,627.62,419.12,88.61,0.79,0.83,5.82,Leaf Development,
Batch_001,2025-04-24 19:00:00,12,62.37,29.46,26.49,617.76,501.16,117.47,0.66,0.94,5.72,Leaf Development,
Batch_001,2025-04-24 19:05:00,12,65.94,24.64,29.48,631.95,545.47,116.39,0.22,0.25,5.74,Leaf Development,
Batch_001,2025-04-24 19:10:00,12,62.49,25.22,27.33,623.6,216.29,142.65,0.76,0.68,6.45,Leaf Development,
Batch_001,2025-04-24 19:15:00,12,65.34,27.02,27.87,634.83,688.95,106.0,0.35,0.17,7.4,Leaf Development,
Batch_001,2025-04-24 19:20:00,12,58.21,24.99,26.2,623.69,350.36,217.81,0.48,0.37,6.04,Leaf Development,
Batch_001,2025-04-24 19:25:00,12,64.29,25.61,27.62,627.81,483.3,117.87,0.53,0.24,6.05,Leaf Development,
Batch_001,2025-04-24 19:30:00,12,67.38,27.33,27.83,631.67,378.36,231.7,0.34,0.56,6.57,Leaf Development,
Batch_001,2025-04-24 19:35:00,12,63.65,24.49,27.57,617.65,535.3,157.3,0.39,0.42,5.53,Leaf Development,
Batch_001,2025-04-24 19:40:00,12,66.91,26.44,26.62,630.89,553.18,178.14,0.53,0.43,7.25,Leaf Development,
Batch_001,2025-04-24 19:45:00,12,62.21,24.13,27.71,634.25,583.75,195.62,0.58,0.33,5.81,Leaf Development,
Batch_001,2025-04-24 19:50:00,12,67.74,29.0,27.48,624.39,453.68,153.66,0.56,0.22,5.99,Leaf Development,
Batch_001,2025-04-24 19:55:00,12,65.73,24.63,28.47,620.22,782.46,138.39,0.5,0.43,7.0,Leaf Development,
Batch_001,2025-04-24 20:00:00,12,67.96,24.94,27.87,625.37,416.7,207.46,0.87,2.04,6.26,Leaf Development,
Batch_001,2025-04-24 20:05:00,12,67.78,24.93,29.14,630.35,610.7,171.09,0.85,0.48,5.58,Leaf Development,
Batch_001,2025-04-24 20:10:00,12,67.43,29.77,27.2,637.52,525.18,144.38,0.27,0.87,5.99,Leaf Development,
Batch_001,2025-04-24 20:15:00,12,60.9,25.31,28.17,641.11,467.1,180.32,0.38,0.78,6.22,Leaf Development,
Batch_001,2025-04-24 20:20:00,12,62.97,28.55,27.04,632.17,609.51,260.65,0.17,0.25,6.22,Leaf Development,
Batch_001,2025-04-24 20:25:00,12,67.54,24.71,27.66,630.31,556.7,229.93,0.36,0.3,6.61,Leaf Development,
Batch_001,2025-04-24 20:30:00,12,65.99,26.7,28.14,635.65,720.91,116.14,0.82,0.86,5.83,Leaf Development,
Batch_001,2025-04-24 20:35:00,12,66.36,26.65,28.88,631.65,393.75,180.13,0.41,0.89,6.77,Leaf Development,
Batch_001,2025-04-24 20:40:00,12,67.52,24.36,30.04,620.92,787.27,164.1,0.39,0.57,5.82,Leaf Development,
Batch_001,2025-04-24 20:45:00,12,64.86,28.92,26.63,626.8,560.31,197.83,0.87,0.49,6.03,Leaf Development,
Batch_001,2025-04-24 20:50:00,12,69.91,27.48,27.04,644.29,734.82,172.75,0.73,0.59,6.67,Leaf Development,
Batch_001,2025-04-24 20:55:00,12,66.09,25.05,28.38,616.09,635.96,138.47,0.85,0.74,5.93,Leaf Development,
Batch_001,2025-04-24 21:00:00,12,69.11,28.95,28.74,633.48,469.5,204.46,0.41,0.36,6.06,Leaf Development,
Batch_001,2025-04-24 21:05:00,12,71.23,27.52,26.38,632.78,577.16,203.18,0.89,0.67,6.55,Leaf Development,
Batch_001,2025-04-24 21:10:00,12,62.59,25.96,28.56,634.72,609.7,208.1,0.58,0.78,7.12,Leaf Development,
Batch_001,2025-04-24 21:15:00,12,66.91,25.46,29.8,638.52,341.12,235.81,0.07,0.65,6.0,Leaf Development,
Batch_001,2025-04-24 21:20:00,12,68.63,26.27,27.22,642.33,473.87,272.89,0.69,0.35,6.27,Leaf Development,
Batch_001,2025-04-24 21:25:00,12,67.09,27.12,29.39,622.13,400.86,197.43,0.51,0.83,5.88,Leaf Development,
Batch_001,2025-04-24 21:30:00,12,64.69,23.87,27.97,621.87,772.83,157.59,0.83,0.23,5.78,Leaf Development,
Batch_001,2025-04-24 21:35:00,12,66.15,28.15,27.43,639.3,631.82,223.0,0.75,0.5,6.74,Leaf Development,
Batch_001,2025-04-24 21:40:00,12,61.63,26.94,29.05,632.81,737.15,224.17,0.75,0.24,7.4,Leaf Development,
Batch_001,2025-04-24 21:45:00,12,60.38,28.26,28.15,633.91,530.36,215.09,0.12,0.74,6.68,Leaf Development,
Batch_001,2025-04-24 21:50:00,12,68.7,26.86,30.19,622.42,371.65,163.23,0.71,0.16,5.88,Leaf Development,
Batch_001,2025-04-24 21:55:00,12,67.82,26.9,25.72,625.87,322.52,116.51,0.94,0.49,7.27,Leaf Development,
Batch_001,2025-04-24 22:00:00,12,69.25,28.28,29.16,618.82,694.2,104.14,0.63,0.77,5.75,Leaf Development,
Batch_001,2025-04-24 22:05:00,12,68.77,25.64,29.53,609.78,704.41,213.4,0.16,0.34,6.55,Leaf Development,
Batch_001,2025-04-24 22:10:00,12,60.5,24.98,28.08,634.61,286.92,198.51,0.78,0.55,5.76,Leaf Development,
Batch_001,2025-04-24 22:15:00,12,64.99,27.24,29.38,635.05,403.2,163.79,0.4,0.55,6.85,Leaf Development,
Batch_001,2025-04-24 22:20:00,12,72.18,28.76,29.25,624.24,632.31,175.62,0.65,0.15,6.89,Leaf Development,
Batch_001,2025-04-24 22:25:00,12,63.41,25.11,26.85,629.35,633.27,168.08,0.59,0.49,6.8,Leaf Development,
Batch_001,2025-04-24 22:30:00,12,63.35,28.6,28.74,623.33,778.4,113.26,0.6,0.55,7.06,Leaf Development,
Batch_001,2025-04-24 22:35:00,12,64.56,27.57,27.33,609.55,344.38,196.07,0.52,0.71,5.51,Leaf Development,
Batch_001,2025-04-24 22:40:00,12,61.58,25.94,28.61,630.37,564.5,162.4,0.61,0.65,6.47,Leaf Development,
Batch_001,2025-04-24 22:45:00,12,67.97,27.56,26.8,632.72,336.4,146.22,0.78,0.43,6.07,Leaf Development,
Batch_001,2025-04-24 22:50:00,12,72.16,26.38,28.19,629.54,725.16,205.08,0.3,0.77,6.22,Leaf Development,
Batch_001,2025-04-24 22:55:00,12,60.03,26.12,26.82,627.1,638.63,169.53,0.35,0.76,5.63,Leaf Development,
Batch_001,2025-04-24 23:00:00,12,69.22,29.01,28.61,643.9,519.79,170.16,0.2,0.21,6.96,Leaf Development,
Batch_001,2025-04-24 23:05:00,12,67.06,28.47,27.94,625.71,742.91,148.22,0.49,0.74,6.31,Leaf Development,
Batch_001,2025-04-24 23:10:00,12,59.57,26.43,27.06,627.06,565.17,97.18,0.84,0.51,7.31,Leaf Development,
Batch_001,2025-04-24 23:15:00,12,68.39,25.82,27.59,625.23,578.28,200.18,0.59,0.56,7.14,Leaf Development,
Batch_001,2025-04-24 23:20:00,12,67.85,24.46,28.13,639.0,513.52,268.74,0.3,0.72,6.89,Leaf Development,
Batch_001,2025-04-24 23:25:00,12,66.78,25.64,29.87,639.72,606.96,164.98,0.56,0.75,7.29,Leaf Development,
Batch_001,2025-04-24 23:30:00,12,64.54,27.2,26.52,636.25,652.2,210.82,0.81,0.36,5.72,Leaf Development,
Batch_001,2025-04-24 23:35:00,12,64.32,26.95,26.23,633.68,446.94,180.62,0.79,0.39,5.98,Leaf Development,
Batch_001,2025-04-24 23:40:00,12,62.46,24.22,29.15,636.42,769.39,221.2,0.89,0.84,5.6,Leaf Development,
Batch_001,2025-04-24 23:45:00,12,70.28,25.77,27.53,625.78,567.06,173.48,0.57,0.51,6.82,Leaf Development,
Batch_001,2025-04-24 23:50:00,12,62.67,24.42,27.25,618.18,484.03,155.24,0.3,0.44,5.64,Leaf Development,
Batch_001,2025-04-24 23:55:00,12,60.66,28.16,27.24,626.71,815.79,182.23,0.49,0.78,6.44,Leaf Development,
Batch_001,2025-04-25 00:00:00,13,83.59,24.95,21.69,625.82,458.38,159.97,0.91,0.66,6.82,Leaf Development,
Batch_001,2025-04-25 00:05:00,13,82.11,23.65,22.43,640.98,510.2,201.43,0.69,0.83,6.94,Leaf Development,
Batch_001,2025-04-25 00:10:00,13,84.46,23.58,23.02,623.24,673.95,134.27,0.77,0.64,7.67,Leaf Development,
Batch_001,2025-04-25 00:15:00,13,80.74,24.37,22.23,624.05,494.62,184.53,0.44,0.48,6.15,Leaf Development,
Batch_001,2025-04-25 00:20:00,13,87.25,25.91,23.1,628.05,708.75,165.54,0.34,0.2,5.67,Leaf Development,
Batch_001,2025-04-25 00:25:00,13,79.1,22.79,21.19,631.26,433.66,155.13,0.16,0.43,6.98,Leaf Development,
Batch_001,2025-04-25 00:30:00,13,84.26,26.21,20.5,615.96,426.58,139.54,0.55,0.17,6.16,Leaf Development,
Batch_001,2025-04-25 00:35:00,13,85.91,24.59,20.43,645.77,610.59,136.88,0.92,0.33,5.63,Leaf Development,
Batch_001,2025-04-25 00:40:00,13,81.55,25.47,23.63,621.57,340.65,146.54,0.35,0.74,6.08,Leaf Development,
Batch_001,2025-04-25 00:45:00,13,78.87,24.72,23.3,628.76,527.82,247.84,0.6,0.49,7.14,Leaf Development,
Batch_001,2025-04-25 00:50:00,13,81.85,23.81,20.85,629.62,419.36,95.96,0.51,0.18,6.56,Leaf Development,
Batch_001,2025-04-25 00:55:00,13,83.75,23.09,20.76,630.7,382.61,187.66,0.48,0.45,7.34,Leaf Development,
Batch_001,2025-04-25 01:00:00,13,79.86,23.12,21.01,622.63,737.05,82.26,0.89,0.84,5.67,Leaf Development,
Batch_001,2025-04-25 01:05:00,13,82.8,25.28,22.41,638.76,587.29,118.85,0.17,0.27,7.01,Leaf Development,
Batch_001,2025-04-25 01:10:00,13,83.63,21.9,22.14,638.62,338.73,219.89,0.62,0.33,7.05,Leaf Development,
Batch_001,2025-04-25 01:15:00,13,83.69,23.78,21.38,628.23,880.4,196.95,0.84,0.51,7.22,Leaf Development,
Batch_001,2025-04-25 01:20:00,13,81.82,22.93,23.43,625.34,372.25,135.54,0.85,0.1,5.58,Leaf Development,
Batch_001,2025-04-25 01:25:00,13,86.85,22.59,21.52,646.34,484.12,178.42,0.27,0.2,5.97,Leaf Development,
Batch_001,2025-04-25 01:30:00,13,83.01,23.11,20.56,634.01,525.45,178.81,0.33,0.3,6.96,Leaf Development,
Batch_001,2025-04-25 01:35:00,13,81.12,22.75,20.23,634.97,669.12,155.11,0.3,0.4,6.57,Leaf Development,
Batch_001,2025-04-25 01:40:00,13,81.37,22.88,23.69,625.54,688.3,206.93,0.33,0.83,6.87,Leaf Development,
Batch_001,2025-04-25 01:45:00,13,78.92,24.25,23.17,624.44,604.45,224.98,0.28,0.18,5.38,Leaf Development,
Batch_001,2025-04-25 01:50:00,13,79.82,25.53,22.09,633.72,908.32,88.5,0.19,0.38,5.9,Leaf Development,
Batch_001,2025-04-25 01:55:00,13,80.61,25.9,20.76,631.85,598.7,222.35,0.22,0.72,7.02,Leaf Development,
Batch_001,2025-04-25 02:00:00,13,81.94,25.92,21.25,635.26,414.21,160.85,0.71,0.87,5.66,Leaf Development,
Batch_001,2025-04-25 02:05:00,13,85.68,25.85,22.19,635.15,628.29,182.13,0.68,0.28,7.16,Leaf Development,
Batch_001,2025-04-25 02:10:00,13,84.97,22.55,22.92,632.8,647.16,151.65,0.53,0.66,5.67,Leaf Development,
Batch_001,2025-04-25 02:15:00,13,85.97,22.99,23.05,633.0,704.58,156.73,0.2,0.24,6.41,Leaf Development,
Batch_001,2025-04-25 02:20:00,13,85.07,22.33,20.43,626.24,497.78,122.2,0.81,0.77,6.57,Leaf Development,
Batch_001,2025-04-25 02:25:00,13,82.31,26.3,21.22,617.36,724.46,181.49,0.1,0.1,6.95,Leaf Development,
Batch_001,2025-04-25 02:30:00,13,84.34,26.22,21.64,628.16,500.07,146.3,0.7,0.8,6.53,Leaf Development,
Batch_001,2025-04-25 02:35:00,13,83.0,22.23,19.95,635.99,487.03,138.67,0.35,0.67,5.62,Leaf Development,
Batch_001,2025-04-25 02:40:00,13,82.81,26.23,24.07,626.9,577.22,165.97,0.42,0.25,7.01,Leaf Development,
Batch_001,2025-04-25 02:45:00,13,80.63,25.49,20.05,631.29,615.0,157.73,0.6,0.48,6.63,Leaf Development,
Batch_001,2025-04-25 02:50:00,13,85.44,23.32,19.93,625.51,393.41,275.01,0.47,0.66,6.25,Leaf Development,
