batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-04-27 20:00:00,15,61.44,26.81,29.58,625.96,708.15,203.45,0.75,0.8,6.71,Leaf Development,
Batch_001,2025-04-27 20:05:00,15,63.96,26.5,27.45,621.33,484.35,262.83,0.17,0.46,6.2,Leaf Development,
Batch_001,2025-04-27 20:10:00,15,65.32,25.22,28.02,626.74,798.73,231.01,0.81,0.81,7.35,Leaf Development,
Batch_001,2025-04-27 20:15:00,15,72.98,29.97,26.81,627.26,673.84,150.35,0.52,0.87,6.26,Leaf Development,
Batch_001,2025-04-27 20:20:00,15,62.51,27.75,27.16,633.7,681.19,158.41,0.58,0.61,7.27,Leaf Development,
Batch_001,2025-04-27 20:25:00,15,59.81,27.37,27.09,611.18,649.89,147.35,0.67,0.86,5.25,Leaf Development,
Batch_001,2025-04-27 20:30:00,15,63.58,27.1,27.95,622.94,526.3,139.29,0.15,0.81,6.94,Leaf Development,
Batch_001,2025-04-27 20:35:00,15,64.47,29.73,29.13,626.68,924.97,211.57,0.88,0.72,7.17,Leaf Development,
Batch_001,2025-04-27 20:40:00,15,69.69,26.6,26.12,625.66,573.2,193.73,0.35,0.68,7.35,Leaf Development,
Batch_001,2025-04-27 20:45:00,15,66.31,29.71,27.59,628.9,596.88,135.83,0.51,0.77,7.26,Leaf Development,
Batch_001,2025-04-27 20:50:00,15,65.79,30.28,27.66,622.83,539.59,213.01,0.7,0.38,7.07,Leaf Development,
Batch_001,2025-04-27 20:55:00,15,73.27,29.78,26.63,617.97,654.32,243.69,0.27,0.89,6.04,Leaf Development,
Batch_001,2025-04-27 21:00:00,15,60.83,26.79,27.34,627.1,443.67,145.08,0.58,0.38,7.4,Leaf Development,
Batch_001,2025-04-27 21:05:00,15,66.26,28.21,28.88,628.38,622.12,164.64,0.11,0.74,6.33,Leaf Development,
Batch_001,2025-04-27 21:10:00,15,59.66,27.67,29.4,623.44,673.6,119.65,0.77,0.59,5.9,Leaf Development,
Batch_001,2025-04-27 21:15:00,15,63.91,27.85,28.38,627.94,572.48,204.85,0.49,0.11,7.34,Leaf Development,
Batch_001,2025-04-27 21:20:00,15,67.53,27.57,26.31,628.6,634.87,158.08,0.39,0.49,6.84,Leaf Development,
Batch_001,2025-04-27 21:25:00,15,64.21,27.89,28.31,623.21,424.35,147.04,0.74,0.67,6.22,Leaf Development,
Batch_001,2025-04-27 21:30:00,15,62.27,30.58,26.5,628.46,502.0,244.96,0.43,0.34,6.86,Leaf Development,
Batch_001,2025-04-27 21:35:00,15,58.77,28.76,27.34,642.87,319.22,204.15,0.44,0.27,5.66,Leaf Development,
Batch_001,2025-04-27 21:40:00,15,67.97,29.25,28.28,615.03,701.82,195.38,0.19,0.09,6.91,Leaf Development,
Batch_001,2025-04-27 21:45:00,15,62.05,25.34,28.87,629.07,703.16,113.7,0.52,0.56,6.93,Leaf Development,
Batch_001,2025-04-27 21:50:00,15,60.89,27.55,29.6,630.27,611.19,107.54,0.45,0.88,7.24,Leaf Development,
Batch_001,2025-04-27 21:55:00,15,61.14,28.77,28.38,607.29,755.2,225.06,0.3,0.19,5.38,Leaf Development,
Batch_001,2025-04-27 22:00:00,15,62.68,23.89,27.74,634.04,534.04,240.44,0.73,0.54,6.52,Leaf Development,
Batch_001,2025-04-27 22:05:00,15,63.51,29.89,27.9,633.02,411.43,178.95,0.85,0.36,6.59,Leaf Development,
Batch_001,2025-04-27 22:10:00,15,70.56,29.75,29.3,645.78,445.47,182.66,0.62,0.57,5.73,Leaf Development,
Batch_001,2025-04-27 22:15:00,15,65.74,27.76,28.36,617.4,548.6,146.69,0.52,0.72,6.11,Leaf Development,
Batch_001,2025-04-27 22:20:00,15,67.09,26.16,29.54,633.39,336.21,211.51,0.37,0.35,6.23,Leaf Development,
Batch_001,2025-04-27 22:25:00,15,65.65,24.85,26.57,630.88,781.49,179.32,0.73,0.64,6.0,Leaf Development,
Batch_001,2025-04-27 22:30:00,15,67.28,29.86,27.44,641.78,564.86,212.48,0.81,0.71,6.46,Leaf Development,
Batch_001,2025-04-27 22:35:00,15,66.94,28.4,28.29,619.02,559.18,141.63,0.59,0.46,6.65,Leaf Development,
Batch_001,2025-04-27 22:40:00,15,65.35,24.85,27.88,640.04,557.71,224.71,0.47,0.68,5.5,Leaf Development,
Batch_001,2025-04-27 22:45:00,15,67.09,28.95,29.66,625.0,729.43,132.49,0.19,0.87,6.2,Leaf Development,
Batch_001,2025-04-27 22:50:00,15,65.38,28.17,29.32,623.73,689.74,229.88,0.52,0.29,6.24,Leaf Development,
Batch_001,2025-04-27 22:55:00,15,69.59,26.38,26.47,630.99,756.9,188.86,0.52,0.41,5.65,Leaf Development,
Batch_001,2025-04-27 23:00:00,15,65.82,29.68,27.4,639.87,810.46,150.57,0.1,0.82,6.69,Leaf Development,
Batch_001,2025-04-27 23:05:00,15,59.82,24.09,27.25,622.47,725.28,82.54,-0.67,0.81,6.35,Leaf Development,
Batch_001,2025-04-27 23:10:00,15,63.75,28.41,29.56,634.32,499.32,234.91,0.44,0.21,6.55,Leaf Development,
Batch_001,2025-04-27 23:15:00,15,63.73,26.13,26.86,631.62,640.05,99.61,0.31,0.78,6.24,Leaf Development,
Batch_001,2025-04-27 23:20:00,15,72.87,27.33,26.46,633.05,742.05,189.43,0.79,0.55,6.18,Leaf Development,
Batch_001,2025-04-27 23:25:00,15,61.79,25.75,27.9,636.5,537.96,194.19,0.23,0.82,6.79,Leaf Development,
Batch_001,2025-04-27 23:30:00,15,71.31,30.09,29.87,634.37,605.98,195.17,0.59,0.65,6.28,Leaf Development,
Batch_001,2025-04-27 23:35:00,15,65.77,29.91,27.74,627.97,690.5,110.79,0.19,0.57,5.73,Leaf Development,
Batch_001,2025-04-27 23:40:00,15,61.26,28.19,29.31,626.03,550.58,184.26,0.65,0.32,5.68,Leaf Development,
Batch_001,2025-04-27 23:45:00,15,68.22,28.52,26.45,643.4,368.14,141.12,0.58,0.56,6.07,Leaf Development,
Batch_001,2025-04-27 23:50:00,15,66.42,27.82,28.36,637.56,840.26,241.67,0.48,0.44,5.7,Leaf Development,
Batch_001,2025-04-27 23:55:00,15,60.67,29.29,26.86,629.29,447.83,174.86,0.24,0.42,6.14,Leaf Development,
Batch_001,2025-04-28 00:00:00,16,83.76,25.81,22.21,628.95,605.94,232.93,0.65,0.77,6.89,Leaf Development,
Batch_001,2025-04-28 00:05:00,16,83.43,23.82,21.16,634.98,723.78,210.28,0.37,0.25,6.1,Leaf Development,
Batch_001,2025-04-28 00:10:00,16,81.29,22.14,21.82,625.91,398.51,218.2,0.23,0.32,5.68,Leaf Development,
Batch_001,2025-04-28 00:15:00,16,78.68,25.99,23.07,613.49,237.39,160.69,0.29,0.72,5.76,Leaf Development,
Batch_001,2025-04-28 00:20:00,16,77.74,23.06,22.22,642.77,455.75,148.15,0.69,0.4,6.18,Leaf Development,
Batch_001,2025-04-28 00:25:00,16,86.96,26.01,21.13,617.38,609.53,204.91,0.51,0.68,6.26,Leaf Development,
Batch_001,2025-04-28 00:30:00,16,84.1,24.91,23.54,629.39,679.18,165.79,0.12,0.3,6.21,Leaf Development,
Batch_001,2025-04-28 00:35:00,16,83.68,24.75,20.91,628.47,321.08,238.02,0.27,0.09,7.02,Leaf Development,
Batch_001,2025-04-28 00:40:00,16,81.81,22.24,23.89,641.38,347.7,193.24,0.31,0.31,5.82,Leaf Development,
Batch_001,2025-04-28 00:45:00,16,85.88,22.64,20.4,642.84,685.85,222.18,0.3,0.43,7.39,Leaf Development,
Batch_001,2025-04-28 00:50:00,16,84.99,23.36,20.31,617.19,510.11,132.28,0.22,0.83,6.69,Leaf Development,
Batch_001,2025-04-28 00:55:00,16,86.94,24.84,21.16,638.1,435.47,270.63,0.14,0.57,6.0,Leaf Development,
Batch_001,2025-04-28 01:00:00,16,82.73,23.07,22.82,634.62,577.03,163.97,0.73,0.26,7.33,Leaf Development,
Batch_001,2025-04-28 01:05:00,16,83.05,23.3,21.54,633.88,775.85,216.93,0.23,0.59,7.21,Leaf Development,
Batch_001,2025-04-28 01:10:00,16,78.41,22.65,23.07,619.02,355.18,137.24,0.7,0.32,5.81,Leaf Development,
Batch_001,2025-04-28 01:15:00,16,85.81,25.39,23.43,630.83,718.92,169.1,0.14,-0.46,5.66,Leaf Development,
Batch_001,2025-04-28 01:20:00,16,81.49,24.3,20.86,634.42,407.53,223.97,0.18,0.81,5.87,Leaf Development,
Batch_001,2025-04-28 01:25:00,16,83.58,23.39,20.82,619.55,581.08,79.9,0.17,0.14,7.06,Leaf Development,
Batch_001,2025-04-28 01:30:00,16,83.84,23.78,24.17,637.03,453.65,101.62,0.53,0.83,7.05,Leaf Development,
Batch_001,2025-04-28 01:35:00,16,88.16,23.71,22.24,637.55,210.41,128.91,0.48,0.54,7.4,Leaf Development,
Batch_001,2025-04-28 01:40:00,16,79.85,22.15,21.75,640.84,704.97,87.57,0.74,0.21,5.9,Leaf Development,
Batch_001,2025-04-28 01:45:00,16,79.21,22.38,23.76,637.31,487.17,183.14,0.64,0.64,7.27,Leaf Development,
Batch_001,2025-04-28 01:50:00,16,81.04,24.2,23.25,626.13,708.28,221.89,0.22,0.39,6.76,Leaf Development,
Batch_001,2025-04-28 01:55:00,16,82.8,24.93,21.45,626.1,861.99,169.73,0.69,0.69,6.72,Leaf Development,
Batch_001,2025-04-28 02:00:00,16,81.86,24.81,23.15,642.14,829.78,105.15,0.42,0.17,6.55,Leaf Development,
Batch_001,2025-04-28 02:05:00,16,79.71,23.57,22.03,630.74,448.58,229.46,0.76,0.71,6.71,Leaf Development,
Batch_001,2025-04-28 02:10:00,16,83.9,21.8,21.33,623.68,798.64,124.92,0.15,0.69,5.99,Leaf Development,
Batch_001,2025-04-28 02:15:00,16,83.86,24.53,21.48,620.89,612.94,168.47,0.17,0.11,7.4,Leaf Development,
Batch_001,2025-04-28 02:20:00,16,83.04,24.81,21.92,622.93,396.89,146.83,0.88,0.18,5.54,Leaf Development,
Batch_001,2025-04-28 02:25:00,16,82.2,24.54,22.92,618.21,585.55,176.55,0.29,0.18,5.92,Leaf Development,
Batch_001,2025-04-28 02:30:00,16,81.68,24.25,21.92,635.56,680.58,124.24,0.06,0.36,5.99,Leaf Development,
Batch_001,2025-04-28 02:35:00,16,78.37,26.39,20.92,633.79,339.41,134.47,0.3,0.38,5.69,Leaf Development,
Batch_001,2025-04-28 02:40:00,16,81.76,23.74,20.91,622.45,491.34,208.4,0.31,0.68,6.68,Leaf Development,
Batch_001,2025-04-28 02:45:00,16,81.61,23.83,22.66,630.95,771.54,191.03,0.69,0.62,6.21,Leaf Development,
Batch_001,2025-04-28 02:50:00,16,83.27,23.18,22.84,627.74,384.09,134.42,0.48,0.36,7.13,Leaf Development,
Batch_001,2025-04-28 02:55:00,16,83.35,21.82,21.96,631.75,608.73,231.08,0.12,0.85,5.6,Leaf Development,
Batch_001,2025-04-28 03:00:00,16,80.47,26.1,21.26,623.59,450.38,168.39,0.93,0.61,6.88,Leaf Development,
Batch_001,2025-04-28 03:05:00,16,77.9,23.02,23.5,624.73,433.27,217.26,0.87,0.68,5.54,Leaf Development,
Batch_001,2025-04-28 03:10:00,16,84.29,24.34,22.17,624.77,373.64,143.38,0.76,0.37,5.98,Leaf Development,
Batch_001,2025-04-28 03:15:00,16,85.37,21.77,23.22,621.38,285.34,188.63,0.32,0.74,6.51,Leaf Development,
Batch_001,2025-04-28 03:20:00,16,82.79,25.92,22.24,628.27,479.23,152.5,0.34,0.68,7.41,Leaf Development,
Batch_001,2025-04-28 03:25:00,16,82.89,23.41,21.89,628.08,259.91,159.02,0.15,0.45,6.81,Leaf Development,
Batch_001,2025-04-28 03:30:00,16,82.06,24.24,21.38,625.1,425.91,155.63,0.38,0.45,6.15,Leaf Development,
Batch_001,2025-04-28 03:35:00,16,81.62,26.24,20.82,634.69,717.08,111.8,0.25,0.24,6.71,Leaf Development,
Batch_001,2025-04-28 03:40:00,16,80.99,24.41,23.27,629.62,608.93,147.13,0.36,0.73,6.57,Leaf Development,
Batch_001,2025-04-28 03:45:00,16,85.46,23.21,20.47,629.89,700.59,206.9,0.2,0.51,7.37,Leaf Development,
Batch_001,2025-04-28 03:50:00,16,79.02,22.26,23.89,630.86,453.4,223.43,0.45,0.14,7.03,Leaf Development,
Batch_001,2025-04-28 03:55:00,16,84.69,24.35,21.75,633.94,822.42,119.37,0.69,0.14,7.27,Leaf Development,
Batch_001,2025-04-28 04:00:00,16,60.91,24.41,21.1,628.53,322.22,152.52,0.35,0.8,6.99,Leaf Development,
Batch_001,2025-04-28 04:05:00,16,58.94,25.27,22.06,633.35,649.47,195.7,0.88,0.89,6.71,Leaf Development,
Batch_001,2025-04-28 04:10:00,16,55.07,26.0,22.65,625.38,648.57,204.7,0.55,0.79,6.95,Leaf Development,
Batch_001,2025-04-28 04:15:00,16,62.19,22.83,22.62,633.75,615.82,187.33,0.32,0.31,6.67,Leaf Development,
Batch_001,2025-04-28 04:20:00,16,56.6,22.96,23.1,622.77,738.19,124.31,0.5,0.11,5.73,Leaf Development,
Batch_001,2025-04-28 04:25:00,16,62.54,24.22,22.13,637.1,682.53,216.49,0.57,0.59,6.36,Leaf Development,
Batch_001,2025-04-28 04:30:00,16,56.49,22.2,20.95,632.17,422.24,155.73,0.58,0.76,5.46,Leaf Development,
Batch_001,2025-04-28 04:35:00,16,58.11,22.49,19.87,641.19,426.12,137.56,0.51,0.61,5.92,Leaf Development,
Batch_001,2025-04-28 04:40:00,16,55.53,23.68,23.3,634.68,287.92,205.56,0.71,0.85,5.66,Leaf Development,
Batch_001,2025-04-28 04:45:00,16,58.17,22.46,21.74,616.58,421.25,208.38,0.64,0.77,6.78,Leaf Development,
Batch_001,2025-04-28 04:50:00,16,59.8,24.24,20.46,639.65,559.27,119.76,0.26,0.65,6.56,Leaf Development,
Batch_001,2025-04-28 04:55:00,16,55.94,24.13,23.09,627.46,655.58,154.08,0.44,0.18,7.27,Leaf Development,
Batch_001,2025-04-28 05:00:00,16,59.34,24.13,23.6,621.85,606.97,107.67,0.77,0.44,6.92,Leaf Development,
Batch_001,2025-04-28 05:05:00,16,56.42,21.96,22.36,634.43,530.77,103.89,0.86,0.54,5.93,Leaf Development,
Batch_001,2025-04-28 05:10:00,16,61.26,22.02,21.14,631.82,779.54,124.2,0.46,0.27,5.57,Leaf Development,
Batch_001,2025-04-28 05:15:00,16,54.92,23.5,20.54,636.11,672.2,210.7,0.27,0.68,6.47,Leaf Development,
Batch_001,2025-04-28 05:20:00,16,58.16,21.81,22.87,632.4,399.5,144.78,0.58,0.36,7.1,Leaf Development,
Batch_001,2025-04-28 05:25:00,16,61.91,23.64,20.54,631.41,468.88,158.29,0.34,0.81,7.36,Leaf Development,
Batch_001,2025-04-28 05:30:00,16,54.59,23.57,24.13,609.56,422.94,173.24,0.13,0.5,7.0,Leaf Development,
Batch_001,2025-04-28 05:35:00,16,60.28,25.36,20.86,650.94,521.89,160.25,0.85,0.47,6.98,Leaf Development,
Batch_001,2025-04-28 05:40:00,16,58.6,23.19,21.07,628.28,536.5,198.85,0.5,0.67,5.79,Leaf Development,
Batch_001,2025-04-28 05:45:00,16,59.64,22.01,20.49,626.05,468.59,243.72,0.33,0.26,6.0,Leaf Development,
Batch_001,2025-04-28 05:50:00,16,60.42,23.95,21.59,627.56,551.67,131.49,0.28,0.29,7.25,Leaf Development,
Batch_001,2025-04-28 05:55:00,16,62.07,23.34,20.85,632.65,626.68,208.84,0.81,0.24,7.25,Leaf Development,
Batch_001,2025-04-28 06:00:00,16,60.26,29.56,25.8,628.73,25292.71,808.59,0.17,0.65,7.04,Leaf Development,
Batch_001,2025-04-28 06:05:00,16,58.22,29.06,25.67,624.04,18780.9,521.21,0.21,0.43,5.72,Leaf Development,
Batch_001,2025-04-28 06:10:00,16,62.93,31.13,26.03,614.47,21373.21,744.83,0.87,0.67,7.24,Leaf Development,
Batch_001,2025-04-28 06:15:00,16,58.93,27.19,26.73,619.44,19648.5,633.25,0.18,0.65,7.05,Leaf Development,
Batch_001,2025-04-28 06:20:00,16,62.81,29.89,24.28,618.87,19055.49,545.94,0.35,0.54,7.17,Leaf Development,
Batch_001,2025-04-28 06:25:00,16,55.61,27.78,26.59,629.89,23040.68,783.44,0.5,0.17,6.05,Leaf Development,
Batch_001,2025-04-28 06:30:00,16,56.42,30.13,26.26,640.86,20245.22,776.54,0.39,0.52,7.08,Leaf Development,
Batch_001,2025-04-28 06:35:00,16,59.68,31.68,25.59,632.44,22081.36,752.7,0.78,0.4,6.32,Leaf Development,
Batch_001,2025-04-28 06:40:00,16,60.42,30.71,26.49,638.68,16804.12,598.78,0.21,0.48,6.44,Leaf Development,
Batch_001,2025-04-28 06:45:00,16,61.93,31.17,28.24,623.33,22677.79,678.53,0.52,0.88,6.26,Leaf Development,
Batch_001,2025-04-28 06:50:00,16,59.68,27.4,28.19,634.75,22854.16,541.17,0.84,0.84,6.56,Leaf Development,
Batch_001,2025-04-28 06:55:00,16,59.27,28.48,25.51,627.07,18993.26,547.14,0.31,0.81,7.42,Leaf Development,
Batch_001,2025-04-28 07:00:00,16,59.49,28.74,25.33,632.1,22861.19,762.28,0.31,0.28,6.26,Leaf Development,
Batch_001,2025-04-28 07:05:00,16,60.4,27.32,24.75,631.25,23316.15,782.47,0.22,0.55,7.0,Leaf Development,
Batch_001,2025-04-28 07:10:00,16,59.97,30.69,26.87,633.41,21519.01,768.56,0.4,0.33,5.83,Leaf Development,
Batch_001,2025-04-28 07:15:00,16,56.88,29.93,27.67,630.99,22228.63,684.25,0.15,0.31,7.4,Leaf Development,
Batch_001,2025-04-28 07:20:00,16,60.98,27.95,26.01,606.38,19592.92,647.61,0.54,0.29,5.98,Leaf Development,
Batch_001,2025-04-28 07:25:00,16,58.41,28.11,27.06,630.07,16164.85,646.88,0.86,0.62,7.02,Leaf Development,
Batch_001,2025-04-28 07:30:00,16,57.24,26.15,24.51,627.54,19001.4,632.32,0.74,0.14,5.96,Leaf Development,
Batch_001,2025-04-28 07:35:00,16,56.55,24.72,27.98,621.44,15827.07,578.61,0.72,0.24,6.08,Leaf Development,
Batch_001,2025-04-28 07:40:00,16,56.3,28.04,25.88,626.39,17928.63,538.21,0.47,0.2,5.63,Leaf Development,
Batch_001,2025-04-28 07:45:00,16,60.12,30.71,24.78,618.23,21160.93,654.17,0.38,0.82,7.52,Leaf Development,
Batch_001,2025-04-28 07:50:00,16,59.69,28.21,26.68,640.38,22221.97,514.99,0.51,0.8,7.47,Leaf Development,
Batch_001,2025-04-28 07:55:00,16,61.0,26.3,24.48,624.12,17104.15,775.22,0.79,0.66,6.09,Leaf Development,
Batch_001,2025-04-28 08:00:00,16,60.28,28.27,26.85,641.14,20730.61,704.24,0.31,0.73,7.37,Leaf Development,
Batch_001,2025-04-28 08:05:00,16,57.35,32.24,25.8,635.44,16917.33,607.57,0.74,0.37,6.41,Leaf Development,
Batch_001,2025-04-28 08:10:00,16,56.18,29.57,26.1,631.61,19453.81,730.63,0.93,0.31,6.06,Leaf Development,
Batch_001,2025-04-28 08:15:00,16,61.33,29.61,26.27,630.12,15574.33,739.49,0.61,0.86,6.3,Leaf Development,
Batch_001,2025-04-28 08:20:00,16,55.72,30.3,25.2,617.0,23979.27,507.95,0.06,0.37,6.08,Leaf Development,
Batch_001,2025-04-28 08:25:00,16,61.48,30.73,24.62,637.99,19865.9,816.64,0.49,0.65,6.87,Leaf Development,
Batch_001,2025-04-28 08:30:00,16,56.88,27.7,25.08,620.97,16252.63,514.68,0.84,0.17,6.03,Leaf Development,
Batch_001,2025-04-28 08:35:00,16,56.92,28.47,24.18,626.29,16536.97,536.32,0.72,0.49,6.84,Leaf Development,
Batch_001,2025-04-28 08:40:00,16,60.09,27.14,26.0,635.85,23870.68,665.73,0.78,0.84,5.72,Leaf Development,
Batch_001,2025-04-28 08:45:00,16,59.25,26.51,24.99,629.07,18980.91,458.15,0.87,0.24,6.29,Leaf Development,
Batch_001,2025-04-28 08:50:00,16,58.81,30.88,28.12,636.03,20096.03,648.24,0.73,0.61,6.44,Leaf Development,
Batch_001,2025-04-28 08:55:00,16,58.69,28.39,26.83,636.64,20168.53,532.57,0.14,0.68,5.57,Leaf Development,
Batch_001,2025-04-28 09:00:00,16,58.42,27.28,27.92,627.93,20876.49,792.33,0.85,0.61,5.76,Leaf Development,
Batch_001,2025-04-28 09:05:00,16,55.91,29.41,24.36,638.87,14940.18,606.1,0.52,0.66,6.74,Leaf Development,
Batch_001,2025-04-28 09:10:00,16,59.82,29.59,26.92,619.09,15561.27,732.3,0.39,0.24,6.06,Leaf Development,
Batch_001,2025-04-28 09:15:00,16,58.81,29.95,25.62,632.16,23978.54,553.84,0.33,0.08,6.94,Leaf Development,
Batch_001,2025-04-28 09:20:00,16,60.38,27.96,27.13,626.67,23658.1,658.44,0.54,0.81,6.23,Leaf Development,
Batch_001,2025-04-28 09:25:00,16,62.92,29.74,24.94,644.2,19692.44,673.69,0.91,0.25,7.16,Leaf Development,
Batch_001,2025-04-28 09:30:00,16,58.94,31.14,27.22,610.76,22386.17,560.52,0.33,0.49,6.74,Leaf Development,
Batch_001,2025-04-28 09:35:00,16,58.76,31.31,23.74,626.64,18264.64,709.27,0.5,0.82,6.42,Leaf Development,
Batch_001,2025-04-28 09:40:00,16,64.16,30.8,24.84,628.58,15399.25,680.77,0.27,0.56,5.69,Leaf Development,
Batch_001,2025-04-28 09:45:00,16,58.88,31.0,24.72,622.25,19799.94,667.67,0.25,0.45,5.89,Leaf Development,
Batch_001,2025-04-28 09:50:00,16,57.95,26.5,25.67,628.29,22428.98,528.91,0.14,0.12,6.45,Leaf Development,
Batch_001,2025-04-28 09:55:00,16,58.89,31.48,25.84,644.93,17029.03,781.4,0.29,0.15,7.11,Leaf Development,
Batch_001,2025-04-28 10:00:00,16,58.48,28.66,25.54,636.55,16596.82,770.8,0.32,0.61,5.56,Leaf Development,
Batch_001,2025-04-28 10:05:00,16,60.37,31.33,24.93,625.01,24190.48,578.92,0.45,0.79,5.68,Leaf Development,
Batch_001,2025-04-28 10:10:00,16,57.67,26.05,27.31,629.88,22762.32,604.85,0.57,0.52,5.87,Leaf Development,
Batch_001,2025-04-28 10:15:00,16,61.53,27.22,24.09,628.52,20319.34,652.43,0.34,0.19,5.68,Leaf Development,
Batch_001,2025-04-28 10:20:00,16,57.78,31.39,26.24,632.93,20629.51,743.61,0.7,0.15,6.27,Leaf Development,
Batch_001,2025-04-28 10:25:00,16,57.03,28.66,27.51,628.13,20648.12,532.09,0.38,0.53,5.82,Leaf Development,
Batch_001,2025-04-28 10:30:00,16,59.68,26.63,24.61,629.15,23239.08,505.76,0.1,0.87,7.03,Leaf Development,
Batch_001,2025-04-28 10:35:00,16,56.58,28.41,26.56,623.09,19345.97,428.33,0.16,0.72,7.03,Leaf Development,
Batch_001,2025-04-28 10:40:00,16,56.09,26.25,26.02,635.68,19618.88,762.72,0.16,0.86,7.26,Leaf Development,
Batch_001,2025-04-28 10:45:00,16,60.13,29.65,25.82,625.87,17591.65,691.17,0.9,0.34,6.18,Leaf Development,
Batch_001,2025-04-28 10:50:00,16,58.66,25.92,23.57,620.52,22563.16,628.39,0.54,0.17,5.88,Leaf Development,
Batch_001,2025-04-28 10:55:00,16,55.81,29.36,27.56,625.8,23935.59,666.02,0.59,0.39,5.55,Leaf Development,
Batch_001,2025-04-28 11:00:00,16,59.65,25.88,24.57,636.67,16284.0,605.32,0.47,0.18,6.74,Leaf Development,
Batch_001,2025-04-28 11:05:00,16,58.37,28.15,27.69,623.84,16205.48,529.87,0.84,0.24,6.44,Leaf Development,
Batch_001,2025-04-28 11:10:00,16,56.83,30.12,24.65,639.81,21019.74,705.66,0.64,0.59,6.76,Leaf Development,
Batch_001,2025-04-28 11:15:00,16,57.68,30.38,25.21,625.11,23651.45,676.13,0.63,0.21,6.47,Leaf Development,
Batch_001,2025-04-28 11:20:00,16,60.76,25.95,26.77,621.56,16461.04,563.91,0.42,0.39,7.2,Leaf Development,
Batch_001,2025-04-28 11:25:00,16,58.95,27.18,26.56,632.65,17750.97,757.28,0.67,0.85,5.82,Leaf Development,
Batch_001,2025-04-28 11:30:00,16,60.52,25.14,25.53,643.45,22919.71,596.69,0.14,0.87,5.75,Leaf Development,
Batch_001,2025-04-28 11:35:00,16,58.86,25.73,25.92,626.12,17168.69,700.19,0.49,0.18,5.94,Leaf Development,
Batch_001,2025-04-28 11:40:00,16,59.13,28.75,26.69,619.88,19011.02,658.06,0.49,0.63,6.55,Leaf Development,
Batch_001,2025-04-28 11:45:00,16,60.89,32.01,24.1,621.3,18596.24,620.38,0.24,0.32,6.83,Leaf Development,
Batch_001,2025-04-28 11:50:00,16,60.16,29.49,26.57,621.21,19116.37,544.29,0.58,0.68,6.72,Leaf Development,
Batch_001,2025-04-28 11:55:00,16,60.29,29.04,26.55,636.16,20781.53,533.84,0.51,0.5,5.62,Leaf Development,
Batch_001,2025-04-28 12:00:00,16,55.93,34.86,32.03,618.54,14085.51,320.98,0.55,0.16,6.63,Leaf Development,
Batch_001,2025-04-28 12:05:00,16,39.33,35.04,33.68,625.67,12367.91,428.85,0.16,0.48,7.17,Leaf Development,
Batch_001,2025-04-28 12:10:00,16,44.06,34.33,33.05,627.66,13531.26,332.98,0.67,0.74,6.99,Leaf Development,
Batch_001,2025-04-28 12:15:00,16,41.68,33.9,33.53,630.74,11427.28,506.77,0.28,0.3,6.25,Leaf Development,
Batch_001,2025-04-28 12:20:00,16,47.62,35.51,32.44,637.36,14683.24,433.82,0.22,0.4,5.55,Leaf Development,
Batch_001,2025-04-28 12:25:00,16,50.97,33.85,32.6,622.44,10664.22,535.87,0.88,0.43,6.44,Leaf Development,
Batch_001,2025-04-28 12:30:00,16,47.62,35.17,32.58,631.69,10634.68,305.58,0.7,0.55,5.42,Leaf Development,
Batch_001,2025-04-28 12:35:00,16,43.48,34.13,33.37,635.81,11736.8,480.75,0.12,0.68,5.77,Leaf Development,
Batch_001,2025-04-28 12:40:00,16,49.06,35.53,33.59,629.75,11918.26,405.95,0.34,0.77,6.78,Leaf Development,
Batch_001,2025-04-28 12:45:00,16,49.16,35.33,34.06,635.33,14610.65,396.35,0.05,0.6,6.37,Leaf Development,
Batch_001,2025-04-28 12:50:00,16,40.99,35.34,33.88,636.34,12112.67,399.72,0.51,0.71,6.18,Leaf Development,
Batch_001,2025-04-28 12:55:00,16,48.75,34.96,32.4,635.7,10490.43,310.54,0.67,0.5,5.44,Leaf Development,
Batch_001,2025-04-28 13:00:00,16,39.67,35.11,31.7,624.49,10131.83,357.88,0.51,0.28,7.11,Leaf Development,
Batch_001,2025-04-28 13:05:00,16,50.18,35.91,33.7,627.72,8340.68,331.16,0.53,0.36,6.41,Leaf Development,
Batch_001,2025-04-28 13:10:00,16,47.25,34.52,32.25,620.84,8862.84,219.76,0.32,0.26,7.56,Leaf Development,
Batch_001,2025-04-28 13:15:00,16,49.13,34.79,33.07,615.85,7663.73,145.64,0.91,0.72,6.26,Leaf Development,
Batch_001,2025-04-28 13:20:00,16,53.18,36.61,32.94,635.28,7027.77,271.77,0.44,0.9,6.22,Leaf Development,
Batch_001,2025-04-28 13:25:00,16,49.17,34.87,33.21,628.42,6522.57,353.15,0.81,0.8,6.14,Leaf Development,
Batch_001,2025-04-28 13:30:00,16,53.99,35.34,32.7,639.55,6694.2,214.57,0.34,0.57,6.97,Leaf Development,
Batch_001,2025-04-28 13:35:00,16,51.85,34.79,32.42,628.72,5579.66,365.95,0.2,0.74,7.07,Leaf Development,
