batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-04-20 15:55:00,8,44.68,36.71,33.4,624.61,8839.38,231.58,0.19,0.62,5.9,Germination,
Batch_001,2025-04-20 16:00:00,8,62.27,31.31,28.64,629.6,7100.97,206.87,0.39,0.86,7.05,Germination,
Batch_001,2025-04-20 16:05:00,8,62.58,32.25,30.42,633.35,7126.91,263.49,0.7,0.63,6.74,Germination,
Batch_001,2025-04-20 16:10:00,8,66.08,30.57,28.62,629.64,6058.67,256.62,0.27,0.85,5.53,Germination,
Batch_001,2025-04-20 16:15:00,8,59.57,33.65,28.84,634.52,6616.34,235.42,0.54,0.81,7.01,Germination,
Batch_001,2025-04-20 16:20:00,8,64.25,31.75,27.39,645.06,8548.72,285.71,0.2,0.65,5.92,Germination,
Batch_001,2025-04-20 16:25:00,8,63.65,30.47,30.13,627.95,8212.98,210.77,0.14,0.45,5.65,Germination,
Batch_001,2025-04-20 16:30:00,8,60.04,33.22,29.86,635.29,6117.44,263.21,0.37,0.58,5.89,Germination,
Batch_001,2025-04-20 16:35:00,8,58.66,30.57,26.05,631.17,5840.14,209.59,0.61,0.29,7.36,Germination,
Batch_001,2025-04-20 16:40:00,8,67.84,31.98,29.49,626.64,7759.72,207.27,0.3,0.69,5.58,Germination,
Batch_001,2025-04-20 16:45:00,8,63.75,34.15,25.43,607.77,6756.87,250.4,0.1,0.87,6.84,Germination,
Batch_001,2025-04-20 16:50:00,8,69.86,33.27,27.38,640.31,6809.3,183.77,0.15,0.82,6.23,Germination,
Batch_001,2025-04-20 16:55:00,8,63.28,31.86,27.04,626.14,6011.95,187.26,0.11,0.86,6.67,Germination,
Batch_001,2025-04-20 17:00:00,8,68.3,33.73,29.41,633.49,6940.24,224.76,0.73,0.58,5.86,Germination,
Batch_001,2025-04-20 17:05:00,8,70.6,31.27,26.52,634.2,8579.82,276.91,0.15,0.24,5.84,Germination,
Batch_001,2025-04-20 17:10:00,8,61.12,33.01,27.15,624.48,8175.19,237.82,0.47,0.68,6.13,Germination,
Batch_001,2025-04-20 17:15:00,8,64.57,31.24,26.3,629.63,6272.72,221.0,0.47,0.65,5.61,Germination,
Batch_001,2025-04-20 17:20:00,8,64.77,32.73,27.07,618.69,8217.74,238.9,0.47,0.8,7.26,Germination,
Batch_001,2025-04-20 17:25:00,8,69.06,31.29,28.93,630.3,7922.08,175.99,0.78,0.16,5.66,Germination,
Batch_001,2025-04-20 17:30:00,8,62.75,31.57,28.78,628.51,6895.36,269.76,0.68,0.88,6.59,Germination,
Batch_001,2025-04-20 17:35:00,8,64.08,34.39,27.23,618.02,8535.67,235.34,0.35,0.28,6.16,Germination,
Batch_001,2025-04-20 17:40:00,8,70.12,29.84,25.82,629.38,8802.17,234.38,0.69,0.58,7.04,Germination,
Batch_001,2025-04-20 17:45:00,8,60.44,31.43,28.85,622.2,7545.06,276.8,0.84,0.86,7.12,Germination,
Batch_001,2025-04-20 17:50:00,8,67.39,33.71,30.36,623.53,6305.12,229.34,0.83,0.82,7.3,Germination,
Batch_001,2025-04-20 17:55:00,8,70.39,33.93,27.95,631.45,6741.83,243.92,0.43,0.35,5.65,Germination,
Batch_001,2025-04-20 18:00:00,8,60.89,26.05,26.79,623.72,387.13,144.42,0.84,0.33,5.41,Germination,
Batch_001,2025-04-20 18:05:00,8,71.84,26.97,29.35,638.09,552.22,149.68,0.24,0.12,6.46,Germination,
Batch_001,2025-04-20 18:10:00,8,62.42,29.03,28.25,630.75,428.69,111.81,0.4,0.52,6.69,Germination,
Batch_001,2025-04-20 18:15:00,8,68.95,28.44,29.07,624.78,540.31,119.91,0.11,0.25,6.24,Germination,
Batch_001,2025-04-20 18:20:00,8,61.46,26.12,25.79,623.5,432.34,159.48,0.63,0.48,7.35,Germination,
Batch_001,2025-04-20 18:25:00,8,64.36,27.89,28.43,633.38,401.79,143.02,0.33,0.67,6.93,Germination,
Batch_001,2025-04-20 18:30:00,8,65.11,24.32,27.4,627.6,531.5,141.21,0.13,0.24,7.46,Germination,
Batch_001,2025-04-20 18:35:00,8,62.96,29.66,29.47,634.36,516.52,172.79,0.3,0.21,7.01,Germination,
Batch_001,2025-04-20 18:40:00,8,67.1,29.73,28.3,632.62,574.26,147.74,0.25,0.46,6.47,Germination,
Batch_001,2025-04-20 18:45:00,8,70.37,28.44,27.85,627.52,494.37,157.68,0.15,0.76,5.64,Germination,
Batch_001,2025-04-20 18:50:00,8,63.21,28.33,29.53,622.29,607.04,167.46,0.61,0.35,5.63,Germination,
Batch_001,2025-04-20 18:55:00,8,59.98,25.8,27.48,620.83,516.26,133.11,0.68,0.61,5.85,Germination,
Batch_001,2025-04-20 19:00:00,8,64.95,26.01,29.89,644.12,508.97,126.46,0.18,0.3,5.99,Germination,
Batch_001,2025-04-20 19:05:00,8,65.98,28.6,30.0,627.32,441.94,166.98,0.63,0.12,6.82,Germination,
Batch_001,2025-04-20 19:10:00,8,65.98,27.88,30.12,618.05,439.44,136.51,0.21,0.49,5.6,Germination,
Batch_001,2025-04-20 19:15:00,8,61.19,24.24,30.04,635.16,465.2,117.53,0.48,0.8,6.96,Germination,
Batch_001,2025-04-20 19:20:00,8,62.84,25.91,26.7,624.61,504.72,129.09,0.11,0.24,6.17,Germination,
Batch_001,2025-04-20 19:25:00,8,66.42,26.14,29.02,631.09,558.76,172.77,0.62,0.21,7.07,Germination,
Batch_001,2025-04-20 19:30:00,8,70.58,26.78,28.26,624.25,445.52,150.28,0.08,0.81,5.73,Germination,
Batch_001,2025-04-20 19:35:00,8,64.79,29.87,26.8,630.63,592.73,156.7,0.67,0.18,6.01,Germination,
Batch_001,2025-04-20 19:40:00,8,60.69,25.64,26.76,626.28,568.29,154.6,0.32,0.75,6.66,Germination,
Batch_001,2025-04-20 19:45:00,8,69.31,25.67,27.15,620.9,537.58,174.75,0.33,0.47,6.17,Germination,
Batch_001,2025-04-20 19:50:00,8,64.68,26.5,26.75,626.22,561.23,153.95,0.56,0.63,6.66,Germination,
Batch_001,2025-04-20 19:55:00,8,62.61,26.26,28.02,639.7,558.15,162.33,0.83,0.5,6.64,Germination,
Batch_001,2025-04-20 20:00:00,8,56.46,26.86,26.7,620.38,432.73,124.7,0.18,0.19,7.39,Germination,
Batch_001,2025-04-20 20:05:00,8,66.77,28.76,26.58,632.93,519.81,133.85,0.37,0.44,6.07,Germination,
Batch_001,2025-04-20 20:10:00,8,60.69,27.39,26.82,634.67,516.83,182.27,0.65,0.16,5.38,Germination,
Batch_001,2025-04-20 20:15:00,8,61.76,25.97,26.86,637.1,461.66,108.99,0.65,0.57,6.42,Germination,
Batch_001,2025-04-20 20:20:00,8,67.73,24.27,28.82,632.18,457.63,139.65,0.3,0.64,5.57,Germination,
Batch_001,2025-04-20 20:25:00,8,64.53,26.38,27.73,633.98,538.26,152.28,0.15,0.76,7.0,Germination,
Batch_001,2025-04-20 20:30:00,8,65.58,28.34,29.46,644.23,372.71,120.36,0.65,0.38,6.94,Germination,
Batch_001,2025-04-20 20:35:00,8,62.23,29.24,27.46,624.17,456.81,169.59,0.68,0.17,6.15,Germination,
Batch_001,2025-04-20 20:40:00,8,64.89,30.26,27.84,642.31,550.75,150.5,0.77,0.69,6.83,Germination,
Batch_001,2025-04-20 20:45:00,8,67.36,28.11,28.24,627.89,439.49,166.12,0.59,0.7,7.06,Germination,
Batch_001,2025-04-20 20:50:00,8,61.41,28.22,27.5,629.18,579.47,118.11,0.25,0.52,6.31,Germination,
Batch_001,2025-04-20 20:55:00,8,71.29,25.81,28.07,640.32,488.67,124.65,0.87,0.62,6.72,Germination,
Batch_001,2025-04-20 21:00:00,8,63.67,28.78,29.51,645.98,546.56,146.77,0.19,0.84,5.8,Germination,
Batch_001,2025-04-20 21:05:00,8,62.69,29.41,28.94,627.07,547.35,157.43,0.84,0.3,6.15,Germination,
Batch_001,2025-04-20 21:10:00,8,67.92,29.85,27.59,633.22,477.13,152.74,0.82,0.42,7.33,Germination,
Batch_001,2025-04-20 21:15:00,8,59.8,24.63,29.27,630.29,547.33,149.86,0.7,0.84,5.95,Germination,
Batch_001,2025-04-20 21:20:00,8,65.16,25.96,27.28,635.43,462.31,157.97,0.78,0.67,6.35,Germination,
Batch_001,2025-04-20 21:25:00,8,67.83,27.58,29.26,637.32,616.74,133.82,0.16,0.6,6.48,Germination,
Batch_001,2025-04-20 21:30:00,8,62.53,25.84,27.2,644.97,462.35,125.59,0.53,0.39,6.63,Germination,
Batch_001,2025-04-20 21:35:00,8,70.04,26.58,27.22,623.39,430.97,143.47,0.31,0.63,6.69,Germination,
Batch_001,2025-04-20 21:40:00,8,63.6,28.31,29.01,631.14,521.88,168.53,0.1,0.24,5.82,Germination,
Batch_001,2025-04-20 21:45:00,8,61.78,29.78,28.88,638.91,433.19,146.52,0.8,0.64,6.43,Germination,
Batch_001,2025-04-20 21:50:00,8,66.5,29.08,26.02,637.19,580.04,117.54,0.8,0.87,6.72,Germination,
Batch_001,2025-04-20 21:55:00,8,66.23,26.88,27.52,644.57,531.87,156.94,0.26,0.26,7.41,Germination,
Batch_001,2025-04-20 22:00:00,8,60.53,24.32,29.15,627.06,498.48,155.7,0.2,0.72,6.04,Germination,
Batch_001,2025-04-20 22:05:00,8,68.53,28.31,27.83,627.75,617.36,146.73,0.71,0.76,7.08,Germination,
Batch_001,2025-04-20 22:10:00,8,65.16,27.68,29.31,630.07,489.56,120.63,0.37,0.86,5.58,Germination,
Batch_001,2025-04-20 22:15:00,8,66.7,28.59,27.39,632.33,425.81,147.66,0.4,0.42,6.14,Germination,
Batch_001,2025-04-20 22:20:00,8,70.36,26.11,28.3,639.04,496.45,185.82,0.15,0.72,7.24,Germination,
Batch_001,2025-04-20 22:25:00,8,59.0,25.75,27.6,616.44,543.26,122.63,0.53,0.3,6.03,Germination,
Batch_001,2025-04-20 22:30:00,8,63.9,29.65,28.01,623.79,436.29,131.46,0.33,0.16,7.34,Germination,
Batch_001,2025-04-20 22:35:00,8,67.49,27.82,26.61,630.13,527.44,176.71,0.86,0.52,6.61,Germination,
Batch_001,2025-04-20 22:40:00,8,66.58,25.46,26.44,634.81,429.45,176.49,0.7,0.26,6.14,Germination,
Batch_001,2025-04-20 22:45:00,8,62.49,26.64,28.04,642.15,509.0,109.55,0.59,0.17,5.8,Germination,
Batch_001,2025-04-20 22:50:00,8,65.77,25.73,28.68,637.96,435.63,140.94,0.76,0.14,6.71,Germination,
Batch_001,2025-04-20 22:55:00,8,68.34,23.63,26.97,630.8,415.88,117.15,0.78,0.5,7.06,Germination,
Batch_001,2025-04-20 23:00:00,8,62.62,23.96,29.65,628.93,485.5,146.03,0.27,0.5,6.57,Germination,
Batch_001,2025-04-20 23:05:00,8,64.32,24.04,26.19,618.65,580.75,126.46,0.35,0.4,5.86,Germination,
Batch_001,2025-04-20 23:10:00,8,63.72,27.67,27.96,632.05,470.15,178.57,0.53,0.55,7.11,Germination,
Batch_001,2025-04-20 23:15:00,8,63.61,26.97,28.24,632.38,608.5,133.17,0.4,0.13,6.96,Germination,
Batch_001,2025-04-20 23:20:00,8,66.17,26.58,26.86,633.21,595.21,143.13,0.76,0.42,6.84,Germination,
Batch_001,2025-04-20 23:25:00,8,62.63,25.29,28.15,623.99,494.81,139.32,0.28,0.31,6.52,Germination,
Batch_001,2025-04-20 23:30:00,8,66.01,29.34,29.61,635.41,477.75,132.09,0.84,0.51,6.83,Germination,
Batch_001,2025-04-20 23:35:00,8,67.51,25.91,29.95,633.53,410.21,178.69,0.55,0.19,6.56,Germination,
Batch_001,2025-04-20 23:40:00,8,66.87,27.64,28.34,626.15,583.4,150.48,0.64,0.38,6.1,Germination,
Batch_001,2025-04-20 23:45:00,8,64.71,25.38,28.58,635.29,536.39,160.62,0.81,0.2,6.35,Germination,
Batch_001,2025-04-20 23:50:00,8,58.96,29.55,28.55,625.18,544.24,142.66,0.51,0.37,5.67,Germination,
Batch_001,2025-04-20 23:55:00,8,60.23,29.4,28.74,626.66,546.75,169.34,0.75,0.73,6.06,Germination,
Batch_001,2025-04-21 00:00:00,9,83.04,23.42,20.5,624.0,481.23,136.66,0.89,0.86,5.81,Germination,
Batch_001,2025-04-21 00:05:00,9,82.15,24.3,22.52,627.11,396.19,109.64,0.8,0.31,5.56,Germination,
Batch_001,2025-04-21 00:10:00,9,79.58,22.07,21.58,624.7,610.34,148.22,0.76,0.45,7.07,Germination,
Batch_001,2025-04-21 00:15:00,9,82.99,24.11,20.23,626.2,458.58,134.06,0.6,0.36,6.59,Germination,
Batch_001,2025-04-21 00:20:00,9,79.13,23.95,19.99,628.24,426.73,157.81,0.43,0.62,7.14,Germination,
Batch_001,2025-04-21 00:25:00,9,77.73,25.03,22.18,631.64,444.97,162.5,0.93,0.71,6.7,Germination,
Batch_001,2025-04-21 00:30:00,9,82.09,24.03,21.56,626.69,552.25,151.58,0.51,0.6,6.44,Germination,
Batch_001,2025-04-21 00:35:00,9,79.73,22.7,21.64,635.39,534.34,153.88,0.8,0.56,6.21,Germination,
Batch_001,2025-04-21 00:40:00,9,81.58,24.12,20.94,638.71,370.44,129.52,0.58,0.49,5.6,Germination,
Batch_001,2025-04-21 00:45:00,9,80.41,24.75,20.55,614.79,439.25,130.9,0.65,0.8,5.86,Germination,
Batch_001,2025-04-21 00:50:00,9,82.36,25.92,22.52,630.21,528.78,192.24,0.18,0.41,6.18,Germination,
Batch_001,2025-04-21 00:55:00,9,80.85,25.59,21.06,640.25,585.64,133.01,0.6,0.31,7.28,Germination,
Batch_001,2025-04-21 01:00:00,9,80.67,22.58,22.14,626.27,509.72,155.51,0.67,0.29,7.48,Germination,
Batch_001,2025-04-21 01:05:00,9,86.47,22.29,21.67,633.38,526.85,129.74,0.71,0.22,5.77,Germination,
Batch_001,2025-04-21 01:10:00,9,85.6,24.38,23.47,638.39,553.38,132.06,0.19,0.14,6.17,Germination,
Batch_001,2025-04-21 01:15:00,9,76.67,25.89,20.58,636.18,419.32,115.7,0.12,0.75,6.22,Germination,
Batch_001,2025-04-21 01:20:00,9,84.78,23.94,20.23,631.91,586.72,121.7,0.53,0.84,6.06,Germination,
Batch_001,2025-04-21 01:25:00,9,83.9,22.54,23.48,630.27,451.06,126.17,0.26,0.84,6.24,Germination,
Batch_001,2025-04-21 01:30:00,9,84.32,23.97,23.97,641.85,554.72,169.09,0.13,0.81,5.87,Germination,
Batch_001,2025-04-21 01:35:00,9,81.25,22.43,21.5,627.36,466.04,167.78,0.75,0.25,6.94,Germination,
Batch_001,2025-04-21 01:40:00,9,79.53,25.08,23.55,638.79,380.24,162.08,0.13,0.26,6.13,Germination,
Batch_001,2025-04-21 01:45:00,9,86.36,25.7,21.2,623.74,487.19,185.44,0.9,0.25,6.57,Germination,
Batch_001,2025-04-21 01:50:00,9,84.05,22.12,20.99,624.16,454.93,161.92,0.39,0.44,5.56,Germination,
Batch_001,2025-04-21 01:55:00,9,83.48,22.66,20.16,627.7,418.01,125.21,0.26,0.83,6.54,Germination,
Batch_001,2025-04-21 02:00:00,9,80.75,24.19,22.13,630.11,486.06,122.98,0.67,0.8,6.61,Germination,
Batch_001,2025-04-21 02:05:00,9,83.93,22.59,23.19,625.89,421.31,158.12,0.47,0.69,6.92,Germination,
Batch_001,2025-04-21 02:10:00,9,82.84,21.88,22.73,629.71,625.18,135.46,0.24,0.33,6.73,Germination,
Batch_001,2025-04-21 02:15:00,9,84.51,22.88,20.82,638.28,534.02,177.12,0.84,0.58,6.94,Germination,
Batch_001,2025-04-21 02:20:00,9,81.07,25.55,21.81,624.74,465.61,183.39,0.83,0.27,5.57,Germination,
Batch_001,2025-04-21 02:25:00,9,83.37,24.68,23.9,630.1,416.61,167.75,0.31,0.59,5.71,Germination,
Batch_001,2025-04-21 02:30:00,9,79.57,24.31,20.61,614.19,434.0,144.68,0.88,0.53,6.12,Germination,
Batch_001,2025-04-21 02:35:00,9,81.77,25.88,22.26,619.59,453.73,153.35,0.68,0.71,6.22,Germination,
Batch_001,2025-04-21 02:40:00,9,84.01,25.32,23.12,627.51,503.62,109.74,0.66,0.31,5.99,Germination,
Batch_001,2025-04-21 02:45:00,9,81.28,22.14,20.22,614.98,587.63,132.16,0.66,0.38,7.05,Germination,
Batch_001,2025-04-21 02:50:00,9,81.63,23.96,23.5,624.01,530.03,147.78,0.65,0.84,6.33,Germination,
Batch_001,2025-04-21 02:55:00,9,83.13,24.48,23.49,624.16,571.81,115.08,0.37,0.12,7.35,Germination,
Batch_001,2025-04-21 03:00:00,9,78.23,24.95,22.68,643.93,553.75,112.74,0.85,0.62,5.98,Germination,
Batch_001,2025-04-21 03:05:00,9,83.52,24.19,22.81,633.5,414.11,124.87,0.75,0.66,5.67,Germination,
Batch_001,2025-04-21 03:10:00,9,83.36,24.88,21.53,630.08,548.67,157.71,0.3,0.17,7.41,Germination,
Batch_001,2025-04-21 03:15:00,9,82.21,23.29,22.41,639.35,522.96,146.84,0.44,0.52,6.87,Germination,
Batch_001,2025-04-21 03:20:00,9,82.93,24.41,23.91,635.07,564.81,150.43,0.81,0.14,7.3,Germination,
Batch_001,2025-04-21 03:25:00,9,83.97,26.42,22.21,617.25,533.07,132.86,0.25,0.48,7.32,Germination,
Batch_001,2025-04-21 03:30:00,9,78.49,25.63,23.11,643.95,597.89,147.66,0.24,0.27,7.2,Germination,
Batch_001,2025-04-21 03:35:00,9,80.39,25.27,20.82,626.55,540.78,174.3,0.71,0.85,6.8,Germination,
Batch_001,2025-04-21 03:40:00,9,86.77,24.0,20.56,639.83,572.58,151.28,0.66,0.36,6.26,Germination,
Batch_001,2025-04-21 03:45:00,9,88.1,23.35,22.92,644.77,450.89,148.96,0.39,0.67,5.93,Germination,
Batch_001,2025-04-21 03:50:00,9,84.37,24.84,22.41,643.88,368.28,130.84,0.6,0.41,7.02,Germination,
Batch_001,2025-04-21 03:55:00,9,79.99,22.47,23.48,633.99,444.83,186.57,0.67,0.37,6.67,Germination,
Batch_001,2025-04-21 04:00:00,9,61.63,22.32,23.52,610.48,466.76,140.75,0.91,0.93,7.39,Germination,
Batch_001,2025-04-21 04:05:00,9,60.89,24.72,20.18,629.33,508.23,132.44,0.45,0.47,5.78,Germination,
Batch_001,2025-04-21 04:10:00,9,59.89,25.08,22.93,630.85,541.12,161.83,0.34,0.35,7.47,Germination,
Batch_001,2025-04-21 04:15:00,9,60.34,25.94,20.27,619.0,500.53,174.75,0.46,0.91,6.9,Germination,
Batch_001,2025-04-21 04:20:00,9,60.59,23.68,21.04,627.89,498.44,182.0,0.49,0.53,6.79,Germination,
Batch_001,2025-04-21 04:25:00,9,56.93,23.47,21.89,620.0,479.48,149.17,0.24,0.69,6.69,Germination,
Batch_001,2025-04-21 04:30:00,9,58.88,23.93,21.75,627.96,609.37,165.46,0.81,0.84,6.8,Germination,
Batch_001,2025-04-21 04:35:00,9,62.84,22.12,23.92,643.29,436.33,166.61,0.51,0.61,6.79,Germination,
Batch_001,2025-04-21 04:40:00,9,55.51,25.45,22.72,635.68,499.0,148.36,0.6,0.78,6.63,Germination,
Batch_001,2025-04-21 04:45:00,9,58.75,22.51,21.0,639.01,429.09,153.39,0.85,0.6,6.22,Germination,
Batch_001,2025-04-21 04:50:00,9,59.54,24.43,21.0,626.11,453.61,146.04,0.45,0.53,5.73,Germination,
Batch_001,2025-04-21 04:55:00,9,61.5,24.43,21.53,627.59,453.7,165.42,0.17,0.69,5.79,Germination,
Batch_001,2025-04-21 05:00:00,9,59.59,22.41,23.18,641.52,435.57,164.47,0.38,0.34,7.11,Germination,
Batch_001,2025-04-21 05:05:00,9,61.16,21.69,20.77,622.76,509.45,151.89,0.18,0.22,6.02,Germination,
Batch_001,2025-04-21 05:10:00,9,58.61,21.71,22.92,643.05,535.3,140.46,0.48,0.28,6.9,Germination,
Batch_001,2025-04-21 05:15:00,9,59.78,24.94,22.67,625.42,580.14,171.18,0.25,0.29,5.52,Germination,
Batch_001,2025-04-21 05:20:00,9,59.02,25.14,23.68,624.81,579.52,169.35,0.68,0.34,7.35,Germination,
Batch_001,2025-04-21 05:25:00,9,58.48,23.54,23.76,624.6,390.65,155.38,0.07,0.49,6.23,Germination,
Batch_001,2025-04-21 05:30:00,9,60.85,24.45,23.45,635.54,570.31,123.16,0.15,0.5,7.15,Germination,
Batch_001,2025-04-21 05:35:00,9,57.31,23.61,23.01,624.74,483.69,172.84,0.56,0.08,5.93,Germination,
Batch_001,2025-04-21 05:40:00,9,62.39,23.77,22.51,633.27,556.0,157.06,0.51,0.55,5.81,Germination,
Batch_001,2025-04-21 05:45:00,9,58.57,23.36,20.67,633.22,412.32,129.57,0.57,0.66,5.54,Germination,
Batch_001,2025-04-21 05:50:00,9,61.06,24.41,23.45,628.62,551.45,112.51,0.53,0.27,6.37,Germination,
Batch_001,2025-04-21 05:55:00,9,56.22,24.72,20.15,631.57,609.75,149.7,0.49,0.9,6.68,Germination,
Batch_001,2025-04-21 06:00:00,9,59.29,26.37,27.09,638.17,19334.35,707.93,0.43,0.59,5.85,Germination,
Batch_001,2025-04-21 06:05:00,9,57.51,30.25,24.04,629.66,19029.01,761.3,0.11,0.41,6.83,Germination,
Batch_001,2025-04-21 06:10:00,9,59.18,30.38,25.22,635.75,20990.23,709.29,0.7,0.6,6.68,Germination,
Batch_001,2025-04-21 06:15:00,9,59.23,28.15,27.19,616.93,18461.0,692.05,0.44,0.41,7.29,Germination,
Batch_001,2025-04-21 06:20:00,9,57.81,26.47,24.74,628.69,18151.13,567.42,0.85,0.88,7.16,Germination,
Batch_001,2025-04-21 06:25:00,9,56.13,29.03,24.94,637.2,20350.3,714.39,0.63,0.16,5.54,Germination,
Batch_001,2025-04-21 06:30:00,9,58.61,28.93,27.85,632.38,19467.53,623.05,0.81,0.33,6.76,Germination,
Batch_001,2025-04-21 06:35:00,9,59.93,26.72,25.81,621.6,21677.63,599.09,0.77,0.44,6.01,Germination,
Batch_001,2025-04-21 06:40:00,9,59.63,32.12,26.57,638.29,18530.21,686.02,0.64,0.9,7.17,Germination,
Batch_001,2025-04-21 06:45:00,9,56.14,25.79,27.58,614.41,20795.0,640.95,0.45,0.2,6.09,Germination,
Batch_001,2025-04-21 06:50:00,9,59.12,26.08,26.6,635.82,21388.99,684.84,0.1,0.33,6.92,Germination,
Batch_001,2025-04-21 06:55:00,9,56.99,29.05,25.78,625.63,21977.1,673.05,0.34,0.55,6.55,Germination,
Batch_001,2025-04-21 07:00:00,9,60.14,29.85,28.33,630.65,18721.88,614.41,0.19,0.12,5.84,Germination,
Batch_001,2025-04-21 07:05:00,9,59.93,27.47,26.77,620.2,18233.89,648.5,0.28,0.82,6.48,Germination,
Batch_001,2025-04-21 07:10:00,9,63.07,28.04,25.16,639.01,18119.59,688.04,0.2,0.83,6.29,Germination,
Batch_001,2025-04-21 07:15:00,9,56.2,26.41,27.81,620.09,18937.08,631.32,0.59,0.18,6.84,Germination,
Batch_001,2025-04-21 07:20:00,9,60.76,28.33,26.58,636.69,21978.32,722.53,0.56,0.23,6.22,Germination,
Batch_001,2025-04-21 07:25:00,9,61.25,31.69,27.92,605.62,20453.99,708.39,0.75,0.55,7.34,Germination,
Batch_001,2025-04-21 07:30:00,9,57.71,27.07,26.59,628.14,21234.15,746.26,0.51,0.25,6.65,Germination,
Batch_001,2025-04-21 07:35:00,9,60.37,29.57,26.28,636.58,19190.16,640.29,0.7,0.59,5.92,Germination,
Batch_001,2025-04-21 07:40:00,9,55.97,30.2,27.31,618.95,21124.57,719.43,0.75,0.45,5.48,Germination,
Batch_001,2025-04-21 07:45:00,9,61.02,29.53,24.65,625.87,22048.83,614.96,0.5,0.24,6.47,Germination,
Batch_001,2025-04-21 07:50:00,9,63.68,27.19,23.93,630.41,19946.12,656.32,0.83,0.62,7.35,Germination,
Batch_001,2025-04-21 07:55:00,9,57.93,30.28,24.57,622.16,18262.19,645.73,0.58,0.25,5.78,Germination,
Batch_001,2025-04-21 08:00:00,9,61.3,26.23,24.84,623.02,21444.72,630.89,0.09,0.29,6.96,Germination,
Batch_001,2025-04-21 08:05:00,9,58.1,31.32,24.91,629.11,20046.73,708.19,0.27,0.79,5.49,Germination,
Batch_001,2025-04-21 08:10:00,9,56.94,30.83,23.92,638.27,19846.86,741.78,0.27,0.49,7.24,Germination,
Batch_001,2025-04-21 08:15:00,9,59.74,25.86,27.32,632.2,18757.3,720.42,0.82,0.32,7.17,Germination,
Batch_001,2025-04-21 08:20:00,9,62.31,26.52,25.58,632.97,19504.42,613.01,0.33,0.57,7.38,Germination,
Batch_001,2025-04-21 08:25:00,9,59.06,32.26,27.06,627.7,18591.45,709.21,0.61,0.15,6.83,Germination,
Batch_001,2025-04-21 08:30:00,9,57.75,28.81,27.6,632.16,18590.29,599.65,0.12,0.82,6.62,Germination,
Batch_001,2025-04-21 08:35:00,9,58.01,27.97,23.98,625.22,20990.25,617.8,0.84,0.22,6.92,Germination,
Batch_001,2025-04-21 08:40:00,9,55.87,31.63,27.58,617.44,21781.46,680.13,0.31,0.2,5.83,Germination,
Batch_001,2025-04-21 08:45:00,9,56.27,30.56,26.94,632.63,20886.46,655.77,0.33,0.85,6.03,Germination,
Batch_001,2025-04-21 08:50:00,9,59.86,32.11,26.81,633.89,20020.56,647.09,0.32,0.11,5.6,Germination,
Batch_001,2025-04-21 08:55:00,9,56.28,31.06,27.41,628.67,19758.57,700.6,0.8,0.45,6.03,Germination,
Batch_001,2025-04-21 09:00:00,9,61.98,29.01,28.22,635.34,18433.94,628.45,0.7,0.72,6.61,Germination,
Batch_001,2025-04-21 09:05:00,9,54.84,29.88,28.3,636.73,20783.37,636.15,0.21,0.68,6.23,Germination,
Batch_001,2025-04-21 09:10:00,9,60.39,28.65,26.46,643.28,18050.51,715.07,0.84,0.81,5.51,Germination,
Batch_001,2025-04-21 09:15:00,9,58.45,29.96,26.66,635.72,19300.94,655.99,0.15,0.58,7.12,Germination,
Batch_001,2025-04-21 09:20:00,9,60.1,31.83,27.2,630.65,21847.2,693.92,0.59,0.69,6.29,Germination,
Batch_001,2025-04-21 09:25:00,9,59.37,29.82,26.27,640.98,21393.44,612.28,0.46,0.46,6.76,Germination,
Batch_001,2025-04-21 09:30:00,9,61.31,28.89,26.37,629.34,19894.06,654.37,0.88,0.67,6.88,Germination,
Batch_001,2025-04-21 09:35:00,9,59.06,30.8,24.74,619.49,18373.46,705.34,0.59,0.64,5.5,Germination,
Batch_001,2025-04-21 09:40:00,9,59.88,30.87,27.75,631.71,21760.62,634.42,0.17,0.8,5.47,Germination,
Batch_001,2025-04-21 09:45:00,9,60.04,26.77,24.82,624.06,18373.13,648.99,0.44,0.56,7.06,Germination,
Batch_001,2025-04-21 09:50:00,9,60.3,29.0,28.05,617.81,21241.53,656.2,0.5,0.79,5.83,Germination,
Batch_001,2025-04-21 09:55:00,9,62.06,27.84,24.2,628.84,21061.31,746.41,0.22,0.27,6.83,Germination,
Batch_001,2025-04-21 10:00:00,9,59.99,30.84,25.39,637.77,21176.83,746.17,0.37,0.28,7.58,Germination,
Batch_001,2025-04-21 10:05:00,9,56.56,27.06,26.35,618.85,18208.29,752.39,0.35,0.21,6.41,Germination,
Batch_001,2025-04-21 10:10:00,9,57.73,27.53,24.18,628.29,20947.07,598.13,0.52,0.72,5.73,Germination,
Batch_001,2025-04-21 10:15:00,9,58.9,29.93,24.92,643.09,21243.68,742.21,0.91,0.38,6.26,Germination,
Batch_001,2025-04-21 10:20:00,9,59.86,27.25,25.4,638.98,20734.47,658.54,0.64,0.82,6.79,Germination,
Batch_001,2025-04-21 10:25:00,9,60.03,31.56,26.93,631.21,21463.7,673.68,0.74,0.84,7.04,Germination,
